"Date","101 RT","102_1 RT","102_2 RT","103 RT","104 RT","109 RT","110 RT","111_1 RT","111_2 RT","112_1 RT","112_2 RT","113 RT"
"05/01/2025 08:45:00 AM","70.0","70.2","69.9","70.1","70.1","70.2","70.4","70.3","70.0","70.0","69.6","70.1"
"05/01/2025 09:00:00 AM","70.0","70.1","69.9","70.2","70.1","70.2","70.4","70.0","70.0","70.0","69.6","70.1"
"05/01/2025 09:15:00 AM","70.2","70.1","70.0","70.0","70.1","69.9","69.4","70.0","70.0","70.0","69.5","69.9"
"05/01/2025 09:30:00 AM","70.2","70.2","70.0","70.0","70.0","69.9","69.6","70.0","70.0","70.0","69.5","70.2"
"05/01/2025 09:45:00 AM","70.1","70.1","70.0","70.1","70.0","70.2","70.2","70.0","70.1","70.0","69.7","70.2"
"05/01/2025 10:00:00 AM","70.1","70.2","70.0","70.1","70.1","70.2","70.3","70.1","70.0","70.1","69.7","70.1"
"05/01/2025 10:15:00 AM","69.8","70.2","70.0","70.0","70.3","69.9","70.0","70.0","70.0","70.0","69.5","70.0"
"05/01/2025 10:30:00 AM","69.7","70.2","70.0","69.9","70.3","69.9","69.5","70.0","70.0","70.0","69.5","70.0"
"05/01/2025 10:45:00 AM","70.1","70.2","69.9","70.1","70.4","70.1","70.1","70.0","70.0","70.1","69.5","70.1"
"05/01/2025 11:00:00 AM","70.2","70.2","70.0","70.1","70.2","70.2","70.4","70.1","70.0","70.1","69.6","70.2"
"05/01/2025 11:15:00 AM","69.9","70.1","69.9","70.0","70.3","70.0","70.1","70.0","70.0","70.1","69.6","70.0"
"05/01/2025 11:30:00 AM","70.2","70.1","70.0","70.0","70.3","69.9","69.5","69.7","69.8","70.1","69.6","70.0"
"05/01/2025 11:45:00 AM","70.1","70.1","69.9","70.0","70.0","70.0","70.0","69.4","69.5","70.0","69.5","70.1"
"05/01/2025 12:00:00 PM","70.1","70.1","69.9","70.0","69.9","70.1","70.1","69.6","69.6","70.1","69.5","70.0"
"05/01/2025 12:15:00 PM","70.1","70.0","69.9","70.1","70.0","70.2","70.2","69.8","69.7","70.2","69.6","70.0"
"05/01/2025 12:30:00 PM","70.2","70.1","69.9","70.1","70.1","70.1","70.3","69.7","69.7","70.2","69.6","70.0"
"05/01/2025 12:45:00 PM","70.0","70.0","69.9","70.0","70.3","70.0","69.8","69.7","69.6","70.0","69.4","69.9"
"05/01/2025 01:00:00 PM","70.0","70.0","69.9","70.0","70.3","69.9","69.5","69.8","69.7","69.9","69.5","69.9"
"05/01/2025 01:15:00 PM","70.1","70.0","69.9","70.1","70.1","70.1","70.2","69.9","69.8","70.1","69.5","70.1"
"05/01/2025 01:30:00 PM","70.2","70.1","70.0","69.9","70.1","70.1","70.2","69.9","69.8","70.1","69.5","70.0"
"05/01/2025 01:45:00 PM","70.0","70.1","69.9","70.0","70.3","70.1","70.1","69.9","69.9","70.2","69.5","70.0"
"05/01/2025 02:00:00 PM","70.0","70.1","69.9","69.9","70.5","70.0","69.7","70.0","69.9","69.9","69.4","70.1"
"05/01/2025 02:15:00 PM","69.7","70.1","69.9","70.0","70.1","70.0","70.1","70.0","69.9","70.0","69.5","70.1"
"05/01/2025 02:30:00 PM","70.1","70.1","69.9","70.1","70.2","70.2","70.4","70.1","70.0","70.0","69.5","70.1"
"05/01/2025 02:45:00 PM","70.0","70.1","69.9","70.0","70.0","69.9","69.7","70.0","70.0","70.0","69.5","70.0"
"05/01/2025 03:00:00 PM","70.1","70.1","69.9","70.0","69.9","70.0","69.4","70.0","70.0","69.8","69.5","70.2"
"05/01/2025 03:15:00 PM","69.9","70.0","69.9","70.1","70.1","70.1","70.2","70.0","70.1","70.1","69.5","70.0"
"05/01/2025 03:30:00 PM","70.2","70.1","69.9","70.1","70.0","70.0","70.2","69.9","70.1","70.1","69.5","70.2"
"05/01/2025 03:45:00 PM","70.1","70.1","70.0","70.1","70.0","70.0","70.1","70.1","70.2","70.2","69.5","70.1"
"05/01/2025 04:00:00 PM","70.0","70.1","69.9","69.9","70.1","70.0","69.6","70.1","70.3","70.1","69.5","70.1"
"05/01/2025 04:15:00 PM","70.0","70.1","69.9","70.1","69.7","69.9","70.0","70.0","70.2","70.0","69.5","70.2"
"05/01/2025 04:30:00 PM","70.2","70.0","69.9","70.2","70.3","70.1","70.2","70.1","70.3","70.3","69.6","70.1"
"05/01/2025 04:45:00 PM","70.2","70.3","70.0","70.2","69.9","70.1","70.3","70.3","70.4","70.3","69.6","70.2"
"05/01/2025 05:00:00 PM","70.2","70.1","70.0","70.1","69.7","70.0","69.9","70.1","70.4","70.2","69.6","70.3"
"05/01/2025 05:15:00 PM","69.9","70.0","69.9","69.9","69.7","69.9","69.7","69.9","70.3","69.9","69.4","70.1"
"05/01/2025 05:30:00 PM","70.0","70.1","69.9","70.0","70.0","70.0","70.2","70.0","70.2","70.2","69.5","70.0"
"05/01/2025 05:45:00 PM","70.2","70.1","70.0","70.1","70.0","70.1","70.4","69.9","70.2","70.4","69.6","70.0"
"05/01/2025 06:00:00 PM","70.0","70.0","69.9","70.0","69.6","70.0","70.0","69.8","70.0","70.0","69.4","70.0"
"05/01/2025 06:15:00 PM","69.9","70.0","69.9","69.9","69.9","69.9","69.9","69.8","69.9","70.1","69.6","69.9"
"05/01/2025 06:30:00 PM","70.0","70.0","69.9","70.0","69.9","70.1","70.4","69.8","70.0","70.3","69.5","70.1"
"05/01/2025 06:45:00 PM","70.1","70.0","69.9","70.1","69.9","69.8","69.7","69.7","69.8","70.2","69.5","70.4"
"05/01/2025 07:00:00 PM","69.8","70.0","69.9","69.9","70.0","69.9","69.6","69.6","69.8","70.1","69.3","70.0"
"05/01/2025 07:15:00 PM","69.9","69.9","69.8","69.9","69.5","69.9","70.3","69.8","69.8","70.2","69.4","70.0"
"05/01/2025 07:30:00 PM","69.9","70.0","69.8","69.8","69.7","69.9","70.3","69.9","69.9","70.1","69.3","69.9"
"05/01/2025 07:45:00 PM","69.9","69.9","69.9","70.2","70.2","69.9","69.5","70.0","70.0","69.8","69.1","69.9"
"05/01/2025 08:00:00 PM","69.9","70.0","69.9","70.0","70.1","70.0","70.0","70.1","70.1","70.0","69.2","69.9"
"05/01/2025 08:15:00 PM","70.0","70.0","69.9","70.0","69.8","70.3","70.3","70.2","70.2","70.4","69.6","70.0"
"05/01/2025 08:30:00 PM","70.0","70.1","69.9","70.0","70.0","70.0","70.3","70.1","70.2","70.4","69.4","70.0"
"05/01/2025 08:45:00 PM","69.9","70.0","69.9","70.0","70.0","69.9","69.5","70.0","70.1","70.2","69.4","70.0"
"05/01/2025 09:00:00 PM","70.0","70.0","69.9","70.0","70.0","69.9","69.9","70.0","70.0","70.3","69.6","70.0"
"05/01/2025 09:15:00 PM","70.0","70.1","69.9","70.0","70.1","70.2","70.3","70.1","70.1","70.3","69.7","69.9"
"05/01/2025 09:30:00 PM","70.0","70.1","69.9","70.0","70.0","70.0","70.4","70.1","70.1","70.3","69.7","70.0"
"05/01/2025 09:45:00 PM","70.0","70.0","69.9","69.9","70.1","69.8","69.5","70.1","70.1","70.3","69.7","69.9"
"05/01/2025 10:00:00 PM","70.0","70.0","69.9","70.0","70.2","69.8","69.6","70.0","70.1","70.1","69.6","69.8"
"05/01/2025 10:15:00 PM","69.9","70.1","69.9","69.9","70.0","70.1","70.2","70.1","70.1","69.9","69.5","69.9"
"05/01/2025 10:30:00 PM","69.8","70.0","69.9","69.9","70.0","70.1","70.3","70.1","70.1","70.0","69.7","69.9"
"05/01/2025 10:45:00 PM","69.8","70.0","69.8","70.1","70.2","70.1","70.1","70.2","70.1","70.2","69.7","70.0"
"05/01/2025 11:00:00 PM","69.8","70.0","69.8","70.1","70.2","70.0","69.6","70.1","70.0","70.2","69.6","69.9"
"05/01/2025 11:15:00 PM","69.9","69.9","69.8","70.0","70.0","70.0","69.9","70.2","70.1","70.1","69.6","69.7"
"05/01/2025 11:30:00 PM","69.7","69.9","69.8","69.9","69.9","70.1","70.1","70.2","70.1","70.2","69.6","69.9"
"05/01/2025 11:45:00 PM","70.1","69.8","69.8","69.9","69.9","70.2","70.3","70.3","70.1","70.3","69.7","70.0"
"05/02/2025 12:00:00 AM","70.2","69.8","69.8","70.0","70.0","70.0","70.3","70.1","70.0","70.3","69.6","70.0"
"05/02/2025 12:15:00 AM","70.0","69.8","69.8","70.0","70.1","69.8","69.4","70.3","70.0","70.3","69.6","69.9"
"05/02/2025 12:30:00 AM","70.0","69.9","69.8","70.1","70.0","69.9","69.7","70.4","70.0","70.1","69.6","69.8"
"05/02/2025 12:45:00 AM","69.9","69.9","69.8","69.9","69.9","70.1","70.1","70.3","70.0","70.2","69.6","69.9"
"05/02/2025 01:00:00 AM","69.9","69.9","69.8","69.9","69.8","70.1","70.3","70.2","70.1","70.2","69.6","69.8"
"05/02/2025 01:15:00 AM","69.8","69.8","69.7","70.1","70.0","70.0","70.0","70.3","70.1","70.2","69.5","69.8"
"05/02/2025 01:30:00 AM","69.7","69.8","69.7","70.1","70.0","70.0","69.5","70.3","70.0","70.1","69.5","69.8"
"05/02/2025 01:45:00 AM","70.0","69.8","69.7","70.0","70.1","70.1","70.1","70.4","70.0","70.1","69.6","69.8"
"05/02/2025 02:00:00 AM","70.1","69.8","69.7","70.0","69.9","70.1","70.2","70.2","70.0","70.1","69.6","69.8"
"05/02/2025 02:15:00 AM","70.7","69.9","69.8","70.7","70.5","70.6","70.5","70.9","70.2","70.6","70.3","70.8"
"05/02/2025 02:30:00 AM","70.8","69.9","69.8","70.9","70.7","70.7","70.6","71.1","70.3","70.8","70.5","71.0"
"05/02/2025 02:45:00 AM","71.0","70.0","69.9","71.2","70.9","70.9","70.7","71.2","70.4","70.9","70.7","71.2"
"05/02/2025 03:00:00 AM","71.1","70.0","69.9","71.4","70.9","70.9","70.7","71.3","70.4","71.0","70.8","71.3"
"05/02/2025 03:15:00 AM","71.1","70.0","69.9","71.5","71.0","71.0","70.8","71.4","70.4","71.1","70.9","71.4"
"05/02/2025 03:30:00 AM","71.1","70.0","70.0","71.6","71.0","71.1","70.8","71.4","70.5","71.1","71.0","71.5"
"05/02/2025 03:45:00 AM","71.2","70.1","70.0","71.7","71.1","71.1","70.9","71.5","70.5","71.2","71.1","71.6"
"05/02/2025 04:00:00 AM","71.2","70.1","70.0","71.8","71.1","71.2","70.9","71.5","70.5","71.3","71.2","71.6"
"05/02/2025 04:15:00 AM","71.2","70.1","70.0","71.9","71.1","71.2","70.9","71.5","70.5","71.4","71.3","71.7"
"05/02/2025 04:30:00 AM","71.3","70.1","70.1","72.0","71.1","71.2","70.9","71.6","70.6","71.4","71.4","71.8"
"05/02/2025 04:45:00 AM","" ,"" ,"" ,"72.1","71.2","71.3","70.9","71.6","70.6","71.5","71.4","71.9"
"05/02/2025 05:00:00 AM","" ,"45.0","" ,"72.1","71.2","71.3","70.9","71.6","70.6","71.5","71.5","71.9"
"05/02/2025 05:15:00 AM","45.0","45.0","45.0","72.2","71.2","71.3","70.9","71.6","70.6","71.6","71.6","72.0"
"05/02/2025 05:30:00 AM","71.6","70.3","70.1","72.1","71.4","71.3","70.9","71.5","70.6","71.5","71.5","72.0"
"05/02/2025 05:45:00 AM","70.3","69.5","69.9","70.9","69.1","69.6","68.4","69.5","69.4","69.4","69.5","70.0"
"05/02/2025 06:00:00 AM","69.8","69.0","69.6","70.6","69.3","69.4","69.3","69.8","69.7","69.4","69.3","70.0"
"05/02/2025 06:15:00 AM","69.5","68.7","69.3","70.3","69.9","69.8","69.9","69.8","69.8","69.6","69.6","70.3"
"05/02/2025 06:30:00 AM","69.4","68.6","69.2","70.2","69.8","69.8","70.0","69.8","69.9","69.8","69.8","70.2"
"05/02/2025 06:45:00 AM","69.8","68.8","69.3","70.1","69.9","69.8","70.1","69.9","69.9","69.5","69.7","70.0"
"05/02/2025 07:00:00 AM","70.1","68.9","69.4","70.1","69.9","69.8","70.3","70.0","69.9","70.1","69.8","70.2"
"05/02/2025 07:15:00 AM","70.6","69.5","69.6","70.3","70.0","69.9","70.4","70.2","69.9","70.2","69.9","70.1"
"05/02/2025 07:30:00 AM","70.7","69.6","69.7","70.1","70.0","70.0","70.4","70.3","70.0","70.2","69.9","70.4"
"05/02/2025 07:45:00 AM","70.6","70.0","69.9","70.2","70.3","70.0","69.7","70.3","70.0","70.1","69.9","70.2"
"05/02/2025 08:00:00 AM","70.5","70.0","69.9","70.1","70.2","69.9","69.4","70.2","70.0","70.0","69.9","70.4"
"05/02/2025 08:15:00 AM","70.2","70.1","69.9","70.3","70.4","70.2","70.3","70.2","70.0","70.1","69.9","70.3"
"05/02/2025 08:30:00 AM","70.1","70.1","69.9","70.3","70.3","70.3","70.4","70.2","70.0","70.1","70.0","70.5"
"05/02/2025 08:45:00 AM","70.0","70.0","70.0","70.3","70.2","69.9","69.9","70.1","70.0","70.1","69.8","70.2"
"05/02/2025 09:00:00 AM","69.9","70.0","70.0","70.1","70.2","69.9","69.4","70.0","70.0","70.0","69.8","70.2"
"05/02/2025 09:15:00 AM","70.0","70.1","70.0","70.2","70.3","70.1","70.1","70.0","70.1","70.2","70.0","70.3"
"05/02/2025 09:30:00 AM","70.0","70.1","70.0","70.2","70.2","70.3","70.3","70.0","70.0","70.3","70.0","70.3"
"05/02/2025 09:45:00 AM","69.9","70.2","70.0","70.2","70.0","70.2","70.3","70.0","70.0","70.0","70.0","70.1"
"05/02/2025 10:00:00 AM","70.0","70.2","70.0","70.0","70.2","69.9","69.8","69.9","70.0","70.2","70.0","70.2"
"05/02/2025 10:15:00 AM","70.1","70.2","70.0","70.0","70.2","69.9","69.8","70.0","70.1","70.2","70.2","70.2"
"05/02/2025 10:30:00 AM","70.0","70.3","70.1","70.1","70.1","70.1","70.2","69.9","70.1","70.1","70.0","70.1"
"05/02/2025 10:45:00 AM","69.8","70.3","70.0","70.0","70.1","70.1","70.2","69.9","70.0","70.2","70.0","70.1"
"05/02/2025 11:00:00 AM","70.0","70.3","70.0","70.0","69.9","70.0","70.2","69.9","70.0","70.3","70.0","70.1"
"05/02/2025 11:15:00 AM","70.1","70.2","70.0","70.1","70.0","69.7","69.6","69.6","69.8","70.2","70.2","70.3"
"05/02/2025 11:30:00 AM","70.2","70.2","70.0","70.4","70.0","70.0","70.0","69.7","69.8","70.1","70.1","70.1"
"05/02/2025 11:45:00 AM","70.2","70.3","70.0","70.2","70.0","70.1","70.2","69.9","69.9","70.1","70.1","70.2"
"05/02/2025 12:00:00 PM","70.3","70.1","70.0","70.2","69.9","69.9","69.5","69.7","69.9","70.1","70.0","70.6"
"05/02/2025 12:15:00 PM","70.2","70.0","70.0","70.3","70.1","70.0","70.2","69.8","69.9","69.8","70.1","70.5"
"05/02/2025 12:30:00 PM","70.2","70.0","70.0","70.2","70.4","70.2","70.6","69.9","70.0","70.0","69.8","70.4"
"05/02/2025 12:45:00 PM","69.9","69.7","69.9","70.2","69.8","69.7","69.3","69.6","69.8","70.5","70.0","70.3"
"05/02/2025 01:00:00 PM","69.8","69.8","69.9","70.1","69.5","69.6","69.4","69.4","69.7","69.8","69.8","70.1"
"05/02/2025 01:15:00 PM","69.6","69.6","69.8","69.7","69.6","69.9","70.2","69.5","69.7","69.1","68.9","69.9"
"05/02/2025 01:30:00 PM","69.6","69.6","69.7","69.5","69.8","69.9","70.2","69.4","69.7","69.2","68.9","69.6"
"05/02/2025 01:45:00 PM","69.8","69.7","69.7","69.8","69.9","69.8","70.0","69.7","69.8","69.5","69.1","69.7"
"05/02/2025 02:00:00 PM","69.6","69.7","69.7","69.8","70.1","69.7","70.0","69.7","69.7","69.4","69.0","69.5"
"05/02/2025 02:15:00 PM","70.0","69.6","69.6","69.9","70.1","69.9","70.2","70.1","70.0","69.6","69.4","69.5"
"05/02/2025 02:30:00 PM","" ,"69.9","69.8","70.1","70.2","70.0","70.3","70.3","70.2","70.2","69.6","69.8"
"05/02/2025 02:45:00 PM","" ,"70.1","" ,"70.3","70.5","69.9","69.5","70.0","70.2","70.4","69.9","70.0"
"05/02/2025 03:00:00 PM","" ,"70.0","" ,"" ,"70.5","" ,"70.2","" ,"70.2","70.4","70.0","70.1"
"05/02/2025 03:15:00 PM","" ,"70.0","" ,"" ,"70.1","" ,"69.9","" ,"70.2","70.3","" ,"69.9"
"05/02/2025 03:30:00 PM","" ,"69.8","" ,"" ,"70.2","" ,"69.6","" ,"70.2","70.1","" ,"69.9"
"05/02/2025 03:45:00 PM","" ,"69.6","" ,"" ,"69.8","" ,"70.3","" ,"70.3","70.3","" ,"69.9"
"05/02/2025 04:00:00 PM","" ,"69.6","" ,"" ,"69.8","" ,"69.7","" ,"70.2","70.2","" ,"70.0"
"05/02/2025 04:15:00 PM","" ,"69.5","" ,"" ,"70.0","" ,"70.0","" ,"70.1","70.0","" ,"69.6"
"05/02/2025 04:30:00 PM","" ,"69.2","" ,"" ,"69.9","" ,"70.2","" ,"70.1","69.9","" ,"69.7"
"05/02/2025 04:45:00 PM","" ,"69.5","" ,"" ,"69.7","" ,"70.1","" ,"70.2","70.0","" ,"69.5"
"05/02/2025 05:00:00 PM","" ,"69.8","" ,"" ,"70.2","" ,"69.9","" ,"70.2","70.3","" ,"69.7"
"05/02/2025 05:15:00 PM","" ,"70.1","" ,"" ,"70.1","" ,"70.3","" ,"70.4","70.3","" ,"69.8"
"05/02/2025 05:30:00 PM","" ,"70.0","" ,"" ,"70.0","" ,"70.1","" ,"70.5","70.1","" ,"69.8"
"05/02/2025 05:45:00 PM","" ,"70.1","" ,"" ,"70.0","" ,"69.6","" ,"70.3","70.0","" ,"69.7"
"05/02/2025 06:00:00 PM","" ,"70.0","" ,"" ,"69.8","" ,"70.1","" ,"70.1","69.9","" ,"69.5"
"05/02/2025 06:15:00 PM","" ,"70.1","" ,"" ,"69.8","" ,"70.3","" ,"70.0","70.0","" ,"69.2"
"05/02/2025 06:30:00 PM","" ,"70.1","" ,"" ,"69.9","" ,"70.2","" ,"70.0","70.1","" ,"69.3"
"05/02/2025 06:45:00 PM","" ,"70.3","" ,"" ,"69.9","" ,"69.7","" ,"69.8","70.3","" ,"69.1"
"05/02/2025 07:00:00 PM","" ,"70.3","" ,"" ,"70.1","" ,"70.1","" ,"69.9","70.3","" ,"69.3"
"05/02/2025 07:15:00 PM","" ,"70.4","" ,"" ,"70.0","" ,"69.9","" ,"69.9","70.2","" ,"69.3"
"05/02/2025 07:30:00 PM","" ,"70.3","" ,"" ,"69.8","" ,"69.4","" ,"69.9","70.3","" ,"69.4"
"05/02/2025 07:45:00 PM","" ,"70.0","" ,"" ,"70.0","" ,"70.2","" ,"69.9","70.0","" ,"69.2"
"05/02/2025 08:00:00 PM","" ,"69.9","" ,"" ,"70.0","" ,"70.2","" ,"69.9","69.9","" ,"69.1"
"05/02/2025 08:15:00 PM","" ,"69.7","" ,"" ,"70.0","" ,"69.8","" ,"69.8","69.7","" ,"68.9"
"05/02/2025 08:30:00 PM","" ,"69.8","" ,"" ,"70.0","" ,"69.7","" ,"69.8","69.7","" ,"69.0"
"05/02/2025 08:45:00 PM","" ,"69.9","" ,"" ,"70.1","" ,"70.2","" ,"70.2","70.1","" ,"69.9"
"05/02/2025 09:00:00 PM","" ,"70.0","" ,"" ,"70.2","" ,"70.4","" ,"70.1","70.0","" ,"70.1"
"05/02/2025 09:15:00 PM","" ,"70.1","" ,"" ,"70.4","" ,"69.7","" ,"70.1","70.4","" ,"70.4"
"05/02/2025 09:30:00 PM","" ,"70.1","" ,"" ,"70.3","" ,"69.4","" ,"70.1","70.4","" ,"70.4"
"05/02/2025 09:45:00 PM","" ,"70.0","" ,"" ,"70.0","" ,"70.3","" ,"70.1","70.2","" ,"70.4"
"05/02/2025 10:00:00 PM","" ,"70.0","" ,"" ,"69.9","" ,"70.4","" ,"70.1","70.0","" ,"70.4"
"05/02/2025 10:15:00 PM","" ,"70.0","" ,"" ,"70.0","" ,"69.5","" ,"70.0","70.2","" ,"70.4"
"05/02/2025 10:30:00 PM","" ,"70.0","" ,"" ,"69.9","" ,"69.5","" ,"70.0","70.0","" ,"70.2"
"05/02/2025 10:45:00 PM","" ,"69.8","" ,"" ,"69.7","" ,"70.1","" ,"70.0","69.8","" ,"70.3"
"05/02/2025 11:00:00 PM","" ,"69.8","" ,"" ,"69.9","" ,"70.2","" ,"69.9","69.7","" ,"70.3"
"05/02/2025 11:15:00 PM","" ,"70.0","" ,"" ,"70.0","" ,"70.4","" ,"69.9","70.0","" ,"70.4"
"05/02/2025 11:30:00 PM","" ,"70.1","" ,"" ,"70.0","" ,"70.4","" ,"69.9","70.2","" ,"70.4"
"05/02/2025 11:45:00 PM","" ,"70.2","" ,"" ,"70.1","" ,"69.2","" ,"70.0","70.2","" ,"70.5"
"05/03/2025 12:00:00 AM","" ,"70.3","" ,"" ,"70.1","" ,"69.9","" ,"70.0","70.0","" ,"70.4"
"05/03/2025 12:15:00 AM","" ,"70.3","" ,"" ,"70.1","" ,"70.5","" ,"69.9","70.2","" ,"70.1"
"05/03/2025 12:30:00 AM","" ,"70.3","" ,"" ,"70.0","" ,"70.1","" ,"69.9","70.0","" ,"70.1"
"05/03/2025 12:45:00 AM","" ,"70.2","" ,"" ,"69.9","" ,"69.6","" ,"69.8","69.9","" ,"69.8"
"05/03/2025 01:00:00 AM","" ,"70.1","" ,"" ,"69.8","" ,"70.1","" ,"69.8","69.5","" ,"69.7"
"05/03/2025 01:15:00 AM","" ,"70.0","" ,"" ,"69.5","" ,"70.3","" ,"69.8","69.1","" ,"69.5"
"05/03/2025 01:30:00 AM","" ,"70.1","" ,"" ,"69.6","" ,"70.1","" ,"69.7","69.2","" ,"69.6"
"05/03/2025 01:45:00 AM","" ,"70.2","" ,"" ,"69.8","" ,"69.9","" ,"69.7","69.9","" ,"70.1"
"05/03/2025 02:00:00 AM","" ,"70.2","" ,"" ,"69.9","" ,"70.2","" ,"69.8","70.0","" ,"70.1"
"05/03/2025 02:15:00 AM","" ,"70.3","" ,"" ,"70.0","" ,"70.1","" ,"69.8","70.2","" ,"70.2"
"05/03/2025 02:30:00 AM","" ,"70.3","" ,"" ,"70.0","" ,"69.3","" ,"69.9","70.1","" ,"70.0"
"05/03/2025 02:45:00 AM","" ,"70.3","" ,"" ,"70.0","" ,"70.1","" ,"69.8","69.8","" ,"70.3"
"05/03/2025 03:00:00 AM","69.8","70.2","69.9","70.0","70.1","70.1","70.3","70.4","69.8","69.9","69.6","70.5"
"05/03/2025 03:15:00 AM","69.8","70.0","69.9","70.1","70.0","70.0","70.1","70.2","69.8","69.9","69.7","70.2"
"05/03/2025 03:30:00 AM","69.8","70.0","69.9","70.2","70.2","69.9","69.5","70.1","69.7","70.0","69.8","70.1"
"05/03/2025 03:45:00 AM","69.8","70.0","69.9","70.2","70.2","70.1","70.1","70.3","69.7","70.3","69.9","70.2"
"05/03/2025 04:00:00 AM","69.9","70.0","69.9","70.2","70.1","70.2","70.3","70.4","69.7","70.3","69.9","70.1"
"05/03/2025 04:15:00 AM","70.3","70.2","70.0","70.3","70.3","70.2","70.4","70.6","69.8","70.4","70.1","70.2"
"05/03/2025 04:30:00 AM","70.2","70.2","70.0","70.2","70.4","70.1","69.9","70.5","69.8","70.5","70.1","70.1"
"05/03/2025 04:45:00 AM","70.1","70.1","69.9","70.1","70.2","69.9","69.7","70.4","69.7","70.2","69.8","69.9"
"05/03/2025 05:00:00 AM","69.8","70.1","69.9","70.1","70.0","70.1","70.1","70.5","69.7","70.0","69.8","69.9"
"05/03/2025 05:15:00 AM","69.9","70.0","69.9","70.1","70.0","70.2","70.3","70.6","69.7","70.0","69.8","70.1"
"05/03/2025 05:30:00 AM","69.7","70.0","69.9","70.1","70.0","70.1","70.3","70.5","69.7","70.1","69.8","70.1"
"05/03/2025 05:45:00 AM","69.7","69.9","69.8","70.0","69.9","69.7","69.2","70.3","69.7","69.9","69.7","69.9"
"05/03/2025 06:00:00 AM","69.8","69.8","69.8","70.0","70.0","69.9","69.9","70.2","69.6","69.9","69.7","69.9"
"05/03/2025 06:15:00 AM","70.3","69.9","69.8","70.0","69.9","70.1","70.2","70.0","69.5","70.0","69.7","70.0"
"05/03/2025 06:30:00 AM","70.3","69.9","69.8","70.0","69.8","70.1","70.2","70.1","69.6","70.0","69.8","70.0"
"05/03/2025 06:45:00 AM","70.1","70.1","69.9","70.2","70.0","70.2","70.4","70.4","69.7","70.2","70.0","70.2"
"05/03/2025 07:00:00 AM","70.1","70.1","69.9","70.2","70.0","70.0","70.1","70.2","69.7","70.1","69.9","70.1"
"05/03/2025 07:15:00 AM","70.0","70.0","69.9","70.2","69.9","69.8","69.6","70.1","69.7","70.0","69.8","69.9"
"05/03/2025 07:30:00 AM","70.0","70.1","69.9","70.1","70.0","70.0","70.1","70.2","69.7","70.1","69.8","69.9"
"05/03/2025 07:45:00 AM","70.0","70.0","69.9","70.0","69.8","70.1","70.2","70.0","69.7","69.8","69.7","69.8"
"05/03/2025 08:00:00 AM","69.7","70.0","69.9","69.9","69.8","70.1","70.2","69.9","69.6","69.5","69.6","69.7"
"05/03/2025 08:15:00 AM","69.7","69.9","69.8","69.9","69.9","69.8","69.6","69.8","69.6","69.7","69.6","69.8"
"05/03/2025 08:30:00 AM","69.8","69.9","69.8","69.9","69.9","69.8","69.7","69.7","69.5","69.8","69.6","70.0"
"05/03/2025 08:45:00 AM","70.4","70.0","69.9","70.0","70.0","70.1","70.2","70.2","69.6","70.0","69.8","70.2"
"05/03/2025 09:00:00 AM","70.4","70.1","69.9","70.2","70.0","70.2","70.2","70.4","69.7","70.1","69.9","70.4"
"05/03/2025 09:15:00 AM","70.1","70.0","69.9","70.2","70.2","70.0","70.1","70.3","69.8","70.0","69.8","70.1"
"05/03/2025 09:30:00 AM","70.2","70.0","69.9","70.2","70.1","69.9","69.2","70.3","69.8","70.0","69.8","70.0"
"05/03/2025 09:45:00 AM","70.1","70.0","69.9","70.0","70.0","70.1","70.1","70.3","69.9","70.0","69.7","69.8"
"05/03/2025 10:00:00 AM","69.7","69.9","69.8","70.0","70.0","70.1","70.2","70.6","69.9","69.9","69.6","69.7"
"05/03/2025 10:15:00 AM","69.9","69.8","69.8","69.9","70.0","69.9","70.2","70.4","69.9","69.8","69.6","70.0"
"05/03/2025 10:30:00 AM","70.0","69.8","69.8","70.0","70.1","69.9","69.5","70.1","69.8","69.9","69.7","70.0"
"05/03/2025 10:45:00 AM","70.4","70.1","69.9","70.2","70.3","70.1","70.1","70.4","69.9","70.2","70.0","70.2"
"05/03/2025 11:00:00 AM","70.4","70.1","69.9","70.3","70.4","70.3","70.3","70.6","70.0","70.3","70.1","70.4"
"05/03/2025 11:15:00 AM","70.5","70.1","70.0","70.4","70.4","70.2","70.4","70.3","70.0","70.1","70.1","70.3"
"05/03/2025 11:30:00 AM","70.3","70.1","70.0","70.4","70.3","70.0","69.7","70.3","70.0","70.1","70.2","70.4"
"05/03/2025 11:45:00 AM","70.0","70.1","70.0","70.4","70.2","70.1","69.9","70.3","70.0","69.8","69.9","70.2"
"05/03/2025 12:00:00 PM","70.0","70.0","69.9","70.3","70.1","70.2","70.3","70.0","70.0","70.0","69.9","70.0"
"05/03/2025 12:15:00 PM","69.9","70.0","69.9","70.4","70.0","70.1","70.0","69.6","69.7","70.2","69.9","70.1"
"05/03/2025 12:30:00 PM","69.8","70.0","69.9","70.4","69.8","69.8","69.4","69.3","69.7","70.1","69.9","69.9"
"05/03/2025 12:45:00 PM","69.9","70.0","69.9","70.3","69.8","70.0","70.1","69.1","69.5","70.2","69.8","70.0"
"05/03/2025 01:00:00 PM","69.6","69.9","69.9","70.4","70.1","70.2","70.3","69.8","69.7","70.0","70.0","70.1"
